product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Joshua S.,"Sep 14, 2022",4 out of 5 stars review,Kidney stone dissolved.,Cleanse helped dissolve and pass a kidney stone Great product I mixed product with Apple cider vinegar lemon juice and water,tensor(0.),tensor(0.8300),tensor(0.1700),tensor(0.6249),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,SCOTT F.,"Jul 6, 2022",5 out of 5 stars review,Alleviates gallstone pain within minutes.,Alleviates gallstone pain within minutes Works great to combat pain and inflammation I can t recommend this enough,tensor(0.3260),tensor(0.4350),tensor(0.2390),tensor(-0.3400),negative,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Belinda R.,"Oct 29, 2020",5 out of 5 stars review,It works! I don't have,It works I don t have pain any more,tensor(0.),tensor(0.6620),tensor(0.3380),tensor(0.5541),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Tesla S.,"Jul 6, 2022",5 out of 5 stars review,Chanca Piedra,I have only tried 1 bottle of this and I feel like it started to get things going by the end of it I need to buy another bottle Thank you,tensor(0.),tensor(0.8460),tensor(0.1540),tensor(0.6476),positive,neutral
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Eva S.,"Aug 11, 2021",5 out of 5 stars review,It actually dissolved my small,It actually dissolved my small stone that sent me to the ER will be ordering more for preventative purposes Thank you sparkling heart,tensor(0.),tensor(0.8720),tensor(0.1280),tensor(0.4738),positive,neutral
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Nebojsa S.,"May 15, 2020",5 out of 5 stars review,Great to work with,No shipping charges people were great to work with too early to tell final results but no pain last night after using products for less than a week,tensor(0.0480),tensor(0.7250),tensor(0.2270),tensor(0.7105),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Delilah O.,"Mar 31, 2020",5 out of 5 stars review,Even better,I had been using Gallbladder Complete but the bundle with the supplemental products worked even better,tensor(0.),tensor(0.7960),tensor(0.2040),tensor(0.5927),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Ruth D.,"Oct 14, 2022",5 out of 5 stars review,high quality liquid extract!,This is such a high quality liquid extract I have gotten the best results from it and am extremely grateful for its availability,tensor(0.),tensor(0.7300),tensor(0.2700),tensor(0.8310),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Sai Z.,"May 29, 2020",5 out of 5 stars review,Great product!,This bundle is great value and seems to work I have two stones that I hope will dissolve after taking these products for a month,tensor(0.),tensor(0.7010),tensor(0.2990),tensor(0.8555),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Bridget R.,"Sep 27, 2021",5 out of 5 stars review,I was having some terrible,I was having some terrible issues with my gall bladder This has helped me SO MUCH I am so glad your products have been able to help me Thank you,tensor(0.0790),tensor(0.6610),tensor(0.2600),tensor(0.7983),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Christina M.,"May 2, 2021",3 out of 5 stars review,I drink this to break,I drink this to break up kidney stones and so far it isn t helping much at all sorry but I will continue to purchase this because I dont want another surgery and I m praying this liquid becomes better for me soon,tensor(0.0840),tensor(0.7660),tensor(0.1510),tensor(0.7330),positive,negative
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Jaime H.,"Jun 1, 2020",5 out of 5 stars review,Compete Magic Bundle:heart:️,The products that come with this bundle if taken as directed will significantly improve any Gallbladder Discomforts The results are absolute amazing I m planning on ordering more products,tensor(0.0670),tensor(0.7230),tensor(0.2110),tensor(0.7170),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Angela Y.,"Apr 5, 2023",5 out of 5 stars review,This is my go to,This is my go to when ever my Kidneys start to act up Fast acting works on the first day for me What a great find and relief to know that this always helps the pain,tensor(0.0720),tensor(0.6960),tensor(0.2320),tensor(0.8114),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Sonia L.,"May 1, 2021",5 out of 5 stars review,Need help for buying again,Not seeing the stones came out but the sand It s probably coming out But ones I need to buy again and subscribe the order cannot being placed and having some trouble form customer service I still can t buy again,tensor(0.0920),tensor(0.9080),tensor(0.),tensor(-0.5916),negative,negative
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Sue L.,"May 5, 2021",5 out of 5 stars review,My gallbladder was really hurting.,My gallbladder was really hurting I thought I was going to have to have it removed I did two rounds of the cleanse and it feels so much better I will keep up with the maintenance program to keep things under control,tensor(0.0650),tensor(0.8660),tensor(0.0690),tensor(0.0478),neutral,negative
